type_of_day,cost_2pax_2night,cost_2pax_1night,room_type,bedrooms,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,longitude,latitude,distance_km,dist_eiffel_tower_km,dist_louvre_museum_km,dist_notre_dame_cathedral_km,dist_arc_de_triomphe_km,dist_sacré_cœur_km,dist_musée_dorsay_km,dist_centre_pompidou_km,dist_luxembourg_gardens_km,dist_sainte_chapelle_km,dist_panthéon_km,dist_nearest_top_poi_km,dist_avg_top_pois_km,n_top_pois_within_1km,n_top_pois_within_2km,n_top_pois_within_3km,nearest_poi_band,lat_api,lon_api,n_geoapify_pois_total,n_geoapify_tourism,n_geoapify_attractions,n_geoapify_sights,n_geoapify_heritage,geoapify_tourism_density_score,geoapify_limit_hit
weekday,415.9287911268525,207.96439556342625,Entire home/apt,1,4.0,False,8.0,83.0,2.38855,48.87516,3.3417931123494693,7.127282801928693,4.063158308349374,3.7503153123242625,6.843366353709817,3.562630643602792,4.834682741080518,3.1129153074425244,4.94780781606344,3.869836345434499,4.47869527680061,3.1129153074425244,4.659069090673652,0,0,0,3+ km,48.88,2.39,15,14,11,3,2,30,0.0
weekday,259.57684779569394,129.78842389784697,Entire home/apt,1,2.0,False,10.0,100.0,2.4026,48.86342,3.735300717769617,7.927616836941011,4.765229827387924,4.0257596436579535,7.954337527004402,5.063188111694722,5.572601475869916,3.7001881595932473,5.1537525581500345,4.3071256126092115,4.562279709564245,3.7001881595932473,5.303207946247266,0,0,0,3+ km,48.86,2.4,20,17,2,15,4,38,1.0
weekday,428.7445241867835,214.37226209339173,Entire home/apt,2,4.0,False,9.0,97.0,2.34051,48.88244,3.012953460845312,4.297672993588162,2.4378056642135757,3.344853000669924,3.463983306506663,0.5101441345740769,2.6946462598669476,2.574607460335792,4.036971517318258,3.024592890662299,4.049665194630607,0.5101441345740769,3.0434942422366302,1,1,4,0.5-1 km,48.88,2.34,20,11,6,5,12,34,1.0
weekday,301.2862335725604,150.6431167862802,Entire home/apt,0,2.0,False,9.0,97.0,2.35368,48.8894,3.650557249327961,5.533062477621395,3.411508966394038,4.05692634336411,4.628259717433389,0.829767317025064,3.822230934190038,3.2042425047648644,4.95255372869047,3.833556308094499,4.8363550723686,0.829767317025064,3.910846336994647,1,1,1,0.5-1 km,48.89,2.35,15,14,9,5,2,30,0.0
weekday,312.7038866623171,156.35194333115854,Entire home/apt,1,3.0,True,10.0,100.0,2.39025,48.87869,3.6896652487427417,7.357859297895515,4.344593772389375,4.107472164684665,6.986967293676133,3.5608956142167614,5.098273537530223,3.4338617934055855,5.302035475176812,4.202563824378112,4.850741632898695,3.4338617934055855,4.924526440625188,0,0,0,3+ km,48.88,2.39,15,14,11,3,2,30,0.0
weekday,312.7038866623171,156.35194333115854,Entire home/apt,2,5.0,False,10.0,100.0,2.38207,48.87214,2.7609416684701333,6.5852161896691825,3.496754005484044,3.172929807912948,6.370653158301766,3.277538163808681,4.276095327963428,2.533817562745686,4.369754510137631,3.2890621929076285,3.9093179508422486,2.533817562745686,4.128113886977325,0,0,1,2-3 km,48.87,2.38,20,18,10,8,4,40,1.0
weekday,441.5602572467145,220.78012862335729,Entire home/apt,3,5.0,False,10.0,85.0,2.36951,48.88725,3.6257028209436393,6.35507397287007,3.771966591983132,4.069555581330293,5.650095530320918,1.9319575187731197,4.362317246948779,3.2224339718202044,5.140083319180949,3.9694027110088212,4.8777377820845595,1.9319575187731197,4.335062422632085,0,1,1,1-2 km,48.89,2.37,20,19,19,0,2,40,1.0
weekday,237.4405816012676,118.7202908006338,Entire home/apt,1,2.0,True,10.0,97.0,2.3824400000000003,48.87623,3.085555621643785,6.730946782409113,3.711764693258301,3.5125195544089673,6.400483576981419,3.1033458097846593,4.465271974294347,2.81297253008996,4.7013507755356745,3.586746464470738,4.2727244864552185,2.81297253008996,4.3298126647688395,0,0,1,2-3 km,48.88,2.38,20,18,12,7,3,41,1.0
weekday,428.7445241867835,214.37226209339173,Entire home/apt,2,6.0,True,10.0,100.0,2.3999200000000003,48.88252,4.504681174957584,8.16356278016124,5.168761486441056,4.9153253877358996,7.733689711567947,4.180556654558854,5.918392827004088,4.257008594501026,6.112209128427485,5.022938804874326,5.645078297574221,4.180556654558854,5.711752367284616,0,0,0,3+ km,48.88,2.4,12,11,9,2,3,25,0.0
weekday,228.81908845185944,114.40954422592972,Private room,1,2.0,False,9.0,94.0,2.37973,48.87472,2.8264874646916582,6.492955248897126,3.458487876188286,3.254892468681197,6.19752415757026,2.991531549616778,4.216797429138497,2.55341717467312,4.442632331681711,3.326994934425541,4.018157663271679,2.55341717467312,4.09533908341442,0,0,2,2-3 km,48.87,2.38,20,18,10,8,4,40,1.0
weekday,200.3914623916488,100.1957311958244,Private room,1,2.0,False,9.0,90.0,2.39327,48.85686,2.972797626753096,7.2279166394982175,4.093834903948129,3.2019631324498765,7.430905846751357,4.9470724208487376,4.889895984926432,3.0332074272994327,4.270317897271747,3.5352075457366845,3.656115507618343,3.0332074272994327,4.628643730634896,0,0,0,3+ km,48.86,2.39,20,19,2,17,3,41,1.0
weekday,160.54618324168143,80.27309162084072,Entire home/apt,1,2.0,False,9.0,92.0,2.39781,48.89266,5.197928833384133,8.461413291932251,5.665410871466622,5.632568335349384,7.804634170027412,4.054480062487798,6.34891404280699,4.882024052948171,6.8074354127178385,5.6641341794857425,6.406930961235925,4.054480062487798,6.172794538045812,0,0,0,3+ km,48.89,2.4,7,7,5,2,0,14,0.0
weekday,289.6355671544412,144.8177835772206,Private room,1,2.0,True,10.0,100.0,2.39995,48.85305,3.484774213154371,7.737783746590165,4.638131658093155,3.6619357489925393,8.016344258275552,5.593730452366227,5.421671956107808,3.5928457842472468,4.654194716609528,4.0288290195583265,4.020357568904959,3.5928457842472468,5.13658249097455,0,0,0,3+ km,48.85,2.4,16,15,9,8,6,40,0.0
weekday,322.2574331251748,161.1287165625874,Entire home/apt,1,4.0,False,10.0,98.0,2.38879,48.88086,3.778958903879453,7.334757767206641,4.369530926204475,4.205800510129372,6.90363645687479,3.403401990239168,5.1058558418201265,3.4981531030488084,5.393988551347525,4.274759826745435,4.964969599837342,3.403401990239168,4.945485457345368,0,0,0,3+ km,48.88,2.39,15,14,11,3,2,30,0.0
weekday,287.3054338708174,143.6527169354087,Private room,1,2.0,False,10.0,100.0,2.38317,48.87295,2.8802813384101587,6.684684005863516,3.6050364052213153,3.293034222349552,6.4490688969695515,3.3050759031391226,4.381255169027735,2.6490516246617193,4.489660002929532,3.4064765173281426,4.030075741513003,2.6490516246617193,4.229341848900319,0,0,1,2-3 km,48.87,2.38,20,18,10,8,4,40,1.0
weekday,172.8958896448877,86.44794482244384,Entire home/apt,0,3.0,False,9.0,91.0,2.40405,48.85215,3.79545674659424,8.044989618938057,4.951486336441257,3.963072750706821,8.332447014234061,5.884967268825876,5.733158013767546,3.9080097758896906,4.9360283940491145,4.335443881650711,4.298799697696263,3.9080097758896906,5.438840275219939,0,0,0,3+ km,48.85,2.4,16,15,9,8,6,40,0.0
weekday,201.3235157050984,100.6617578525492,Entire home/apt,0,2.0,False,8.0,80.0,2.36941,48.88599,3.4916723198399007,6.279191774466774,3.658285588436659,3.9360986284457793,5.607606176024094,1.9253212777813373,4.2608427908900355,3.091104007292111,5.012650747324952,3.841525054083577,4.744247815387663,1.9253212777813373,4.235687386013298,0,1,1,1-2 km,48.89,2.37,20,19,19,0,2,40,1.0
weekday,127.22527728586076,63.61263864293038,Private room,1,2.0,False,9.0,92.0,2.38329,48.87299,2.8898990167286187,6.694275009155702,3.6148452078255913,3.302518284899092,6.457778094113365,3.3108067387284743,4.391005515245689,2.6588626219377245,4.49918209139786,3.4162186602312477,4.0392825110887385,2.6588626219377245,4.238477473462348,0,0,1,2-3 km,48.87,2.38,20,18,10,8,4,40,1.0
weekday,415.9287911268525,207.96439556342625,Entire home/apt,1,4.0,False,9.0,82.0,2.3885,48.87649,3.432358565318068,7.163776221956149,4.120968104366728,3.846385116409817,6.8444866523663555,3.5085731715729507,4.884767286388363,3.1892564137606163,5.042548925312227,3.952699722696733,4.583670543119164,3.1892564137606163,4.71371321579491,0,0,0,3+ km,48.88,2.39,15,14,11,3,2,30,0.0
weekday,266.5672476465654,133.2836238232827,Entire home/apt,1,3.0,False,10.0,100.0,2.38335,48.87325,2.9116380921688103,6.705577327361055,3.6299997048803347,3.3252693346040125,6.461810731959664,3.301498651448918,4.404725926234154,2.6776855711729217,4.521645688706892,3.4364289396135725,4.063595993962261,2.6776855711729217,4.252823786994378,0,0,1,2-3 km,48.87,2.38,20,18,10,8,4,40,1.0
weekday,182.68244943610776,91.34122471805388,Entire home/apt,1,5.0,False,10.0,100.0,2.405,48.869,4.074200978998002,8.168543401053206,5.017890214380433,4.405951605717319,8.06293134910203,4.936050264719728,5.82152033253186,3.9735663973731747,5.570520656529003,4.642338428425588,5.0058460490054495,3.9735663973731747,5.56051586988378,0,0,0,3+ km,48.87,2.4,7,6,2,4,1,13,0.0
weekday,652.4373194146706,326.2186597073353,Entire home/apt,1,6.0,False,9.0,93.0,2.39502,48.86479,3.2326780009358385,7.387582056547739,4.226109884763422,3.551651176829886,7.383914384142219,4.511416131173162,5.033304494132889,3.1668001731597437,4.708259377377127,3.8052695251529824,4.139466324546322,3.1668001731597437,4.791377352782548,0,0,0,3+ km,48.86,2.4,20,17,2,15,4,38,1.0
weekday,243.0329014819648,121.5164507409824,Entire home/apt,1,3.0,False,8.0,82.0,2.38956,48.87963,3.72324628211682,7.342710122885319,4.349771021173134,4.145343749447304,6.9455709382401,3.486995387746838,5.096078181971799,3.4560577465892846,5.337438573066842,4.228722840512831,4.896063132814795,3.4560577465892846,4.928475169444825,0,0,0,3+ km,48.88,2.39,15,14,11,3,2,30,0.0
weekday,427.5794575449716,213.7897287724858,Entire home/apt,1,4.0,False,6.0,80.0,2.38798,48.87449,3.2630611326798507,7.067867802284184,3.995591151049896,3.670060535331828,6.8004871864930685,3.5516067313318755,4.769979453918048,3.038863327267787,4.86777026625851,3.7934190099378435,4.39621709930093,3.038863327267787,4.5951862563173975,0,0,0,3+ km,48.87,2.39,20,14,5,9,7,35,1.0
weekday,403.34607139528384,201.67303569764192,Entire home/apt,1,6.0,False,9.0,93.0,2.40345,48.87072,4.0379963007161646,8.086424017273119,4.9464299328011645,4.384947331871764,7.939135603072364,4.757552657698965,5.746373114844611,3.9140340272987126,5.560949671306005,4.602525078713693,5.009806775879287,3.9140340272987126,5.4948178210759675,0,0,0,3+ km,48.87,2.4,7,6,2,4,1,13,0.0
weekday,194.3331158542269,97.16655792711344,Entire home/apt,1,4.0,False,9.0,94.0,2.40766,48.86299,4.090729952851834,8.293853769527383,5.131960041670762,4.369188057082537,8.327497885210969,5.407713419770763,5.939102258771056,4.065740645886595,5.4827335532675,4.6610282386924275,4.882299187831965,4.065740645886595,5.656111705771195,0,0,0,3+ km,48.86,2.41,10,7,4,3,3,17,0.0
weekday,260.74191443750584,130.37095721875292,Entire home/apt,1,2.0,False,10.0,96.0,2.3861,48.88601,4.086045607297957,7.369346326347559,4.534872639477515,4.525848683661905,6.798736910604999,3.1449560343231826,5.225054256320931,3.759014712703303,5.691160414174566,4.54106616145655,5.310262114467391,3.1449560343231826,5.09003182535379,0,0,0,3+ km,48.89,2.39,20,20,14,6,0,40,1.0
weekday,146.5653835399385,73.28269176996925,Entire home/apt,0,2.0,False,10.0,91.0,2.3907700000000003,48.87412,3.403631715034426,7.255485333660059,4.169547641566833,3.801726209557616,7.004216130083805,3.756082685492456,4.949348896852793,3.1967414571154804,4.999620321968883,3.9423371245230263,4.512750897054778,3.1967414571154804,4.758785669787573,0,0,0,3+ km,48.87,2.39,20,14,5,9,7,35,1.0
weekday,218.79951533227705,109.39975766613853,Entire home/apt,0,2.0,False,10.0,95.0,2.35681,48.88675,3.3685307001053304,5.541225222862448,3.2293682499371594,3.7867078262150127,4.743730562031961,1.0024385781239495,3.705269080536669,2.927228573973498,4.731610814425187,3.591382287530224,4.577759802191798,1.0024385781239495,3.783672099782791,0,1,2,1-2 km,48.89,2.36,3,2,1,1,1,5,0.0
weekday,277.75188740795977,138.87594370397989,Entire home/apt,1,2.0,False,9.0,86.0,2.3869700000000003,48.87162,3.016775197780153,6.9218825148699095,3.8134687411900754,3.411788233703252,6.7307478336364985,3.619887353986195,4.601021662267112,2.8230999007521738,4.609395965039777,3.560686857794515,4.119824491071177,2.8230999007521738,4.421180355431068,0,0,1,2-3 km,48.87,2.39,20,14,5,9,7,35,1.0
weekday,194.3331158542269,97.16655792711344,Private room,1,2.0,True,10.0,99.0,2.40058,48.8516,3.552192559914355,7.797831703856638,4.7151039023398065,3.7113457631150633,8.108220521738886,5.73656855346933,5.492483572976761,3.678283036123638,4.676319305610261,4.088391642139466,4.038586838293088,3.678283036123638,5.204313483966294,0,0,0,3+ km,48.85,2.4,16,15,9,8,6,40,0.0
weekday,417.0938577686644,208.5469288843322,Entire home/apt,2,3.0,False,9.0,90.0,2.38787,48.86203,2.647010777554126,6.842393831596259,3.680854969040389,2.9537454103460643,6.917784812315217,4.2714816370935775,4.487812846290805,2.6142202891518536,4.1038750025997,3.2217296672345204,3.533072737238188,2.6142202891518536,4.262697120290657,0,0,2,2-3 km,48.86,2.39,20,19,2,17,3,41,1.0
weekday,302.4513002143723,151.22565010718614,Entire home/apt,0,2.0,False,10.0,95.0,2.38243,48.87375,2.896303744558965,6.654387360567888,3.590325548302934,3.31451537335731,6.394207130131032,3.216379598832543,4.360529167940464,2.650910485094683,4.509190215328102,3.4146332510769533,4.060421536665667,2.650910485094683,4.216549966729757,0,0,1,2-3 km,48.87,2.38,20,18,10,8,4,40,1.0
weekday,200.3914623916488,100.1957311958244,Entire home/apt,1,2.0,False,9.0,95.0,2.37726,48.87875,3.0517904014036232,6.462405985031277,3.5337785160449346,3.4933488220083353,6.0409230751107446,2.649661582193255,4.251642033760406,2.7262916357429554,4.656993249200974,3.508457567573337,4.281251001942919,2.649661582193255,4.160475346860914,0,0,2,2-3 km,48.88,2.38,20,18,12,7,3,41,1.0
weekday,179.4202628390344,89.7101314195172,Entire home/apt,0,2.0,False,9.0,94.0,2.38187,48.87366,2.858879774885811,6.6122344742489805,3.54885033307741,3.2782105401076707,6.353273829585638,3.184361949219413,4.318665652664773,2.6112646269112076,4.472379146451107,3.375849759220313,4.026057798852179,2.6112646269112076,4.178114811033869,0,0,1,2-3 km,48.87,2.38,20,18,10,8,4,40,1.0
weekday,219.96458197408893,109.98229098704446,Entire home/apt,0,2.0,False,9.0,92.0,2.4041,48.867340000000006,3.952460845043112,8.078751132253712,4.921834361898568,4.273614965774372,8.011820243236572,4.953218284006401,5.727567508228635,3.8697247778271566,5.429621460103992,4.522623822268244,4.8572798059971,3.8697247778271566,5.464605636159476,0,0,0,3+ km,48.87,2.4,7,6,2,4,1,13,0.0
weekday,233.0133283623824,116.50666418119118,Entire home/apt,0,2.0,False,9.0,88.0,2.37367,48.88692,3.706733599927419,6.601807377657053,3.9400822503022406,4.153135426769992,5.934883526037209,2.235292416479139,4.561907752974581,3.321272054471635,5.255254909461901,4.084242410572437,4.959619880893457,2.235292416479139,4.504749800561965,0,0,1,2-3 km,48.89,2.37,20,19,19,0,2,40,1.0
weekday,205.983782272346,102.991891136173,Entire home/apt,0,2.0,False,9.0,94.0,2.40132,48.86027,3.586705426232201,7.8173153313712875,4.6615577449103895,3.84777314048876,7.92096239767067,5.173701084329591,5.46622945177676,3.593543047470952,4.945347609329859,4.155716020167987,4.339346440839182,3.593543047470952,5.192149226835543,0,0,0,3+ km,48.86,2.4,20,17,2,15,4,38,1.0
weekday,171.03178301798863,85.51589150899432,Private room,1,2.0,False,10.0,100.0,2.3947700000000003,48.86699,3.2929228359847933,7.3968139942229545,4.241901872520493,3.632437429831737,7.336369581700467,4.368250633523466,5.046856940934991,3.194018750645873,4.8045509984275965,3.8622104709538507,4.251465306260081,3.194018750645873,4.81348759790215,0,0,0,3+ km,48.87,2.39,20,14,5,9,7,35,1.0
weekday,323.1894864386243,161.59474321931214,Entire home/apt,1,2.0,False,8.0,90.0,2.40488,48.87367,4.270262209337568,8.250512491206013,5.131295438677637,4.632233127733677,8.036107627813928,4.744357140495073,5.924139827303704,4.118230680100917,5.817564386340775,4.828327992182269,5.280502799344528,4.118230680100917,5.676327151119851,0,0,0,3+ km,48.87,2.4,7,6,2,4,1,13,0.0
weekday,283.34420728865695,141.67210364432847,Entire home/apt,1,4.0,False,9.0,87.0,2.39063,48.88669,4.351053004962721,7.702307141158271,4.843342235328624,4.786261593798008,7.138383492085984,3.475215398742626,5.544112528986251,4.039264626174121,5.961915645755306,4.82112847371786,5.561250057263087,3.475215398742626,5.387318119301015,0,0,0,3+ km,48.89,2.39,20,20,14,6,0,40,1.0
weekday,134.4486904650946,67.2243452325473,Private room,1,2.0,False,9.0,90.0,2.39105,48.85653,2.809778335753665,7.066558721466342,3.9363634615962186,3.036133981404896,7.28354958690338,4.853171076439555,4.730781830635955,2.877969522873927,4.104107497345765,3.371414079931961,3.490616765368675,2.877969522873927,4.475066652396668,0,0,1,2-3 km,48.86,2.39,20,19,2,17,3,41,1.0
weekday,927.1600335539192,463.5800167769596,Entire home/apt,1,4.0,False,7.0,95.0,2.35793,48.89063,3.805703595020018,5.861999448378296,3.655225005439572,4.225280275798208,4.967601156393583,1.1690208213959354,4.104875151955863,3.3653750772324478,5.1678316795248405,4.029920386212874,5.016859794130242,1.1690208213959354,4.1563988796461855,0,1,1,1-2 km,48.89,2.36,3,2,1,1,1,5,0.0
weekday,301.2862335725604,150.6431167862802,Entire home/apt,1,4.0,False,10.0,95.0,2.39057,48.88096,3.8791464116989487,7.461026124277166,4.487181581716934,4.302956846532707,7.034221877153815,3.529221367163051,5.227114757034031,3.605696479720574,5.493689504135753,4.380365299051031,5.056561090549883,3.529221367163051,5.057803492733494,0,0,0,3+ km,48.88,2.39,15,14,11,3,2,30,0.0
weekday,197.12927579457545,98.56463789728772,Entire home/apt,0,2.0,False,9.0,96.0,2.39962,48.85387,3.45159206222892,7.70715351906275,4.59863831168741,3.639043214491119,7.967327653277747,5.51501389134417,5.38543505998687,3.549009073433404,4.646208349465038,3.9997889555122716,4.014994845012015,3.549009073433404,5.102261287327279,0,0,0,3+ km,48.85,2.4,16,15,9,8,6,40,0.0
weekday,220.66362195917608,110.33181097958804,Private room,1,2.0,False,9.0,91.0,2.34768,48.88812,3.527268783026742,5.103753528288251,3.147629380997743,3.9085399148922972,4.168326172963114,0.3702265884417212,3.4862104511947734,3.0778874122034314,4.7239016933487825,3.6435741072316654,4.662910798222819,0.3702265884417212,3.6292960047784595,1,1,1,0-0.5 km,48.89,2.35,15,14,9,5,2,30,0.0
weekday,236.74154161618048,118.37077080809024,Private room,1,2.0,False,10.0,100.0,2.38907,48.86321,2.7648146340717683,6.938826249236403,3.7763269764435923,3.082299880745666,6.980584168446017,4.257351353651663,4.583781493872751,2.7127014410698442,4.240194858370012,3.3389122667475304,3.6752029155755874,2.7127014410698442,4.358618160415906,0,0,1,2-3 km,48.86,2.39,20,19,2,17,3,41,1.0
weekday,218.79951533227705,109.39975766613853,Entire home/apt,1,2.0,False,10.0,97.0,2.38927,48.87066,3.103318520463936,7.065068597101553,3.941572136839141,3.4857752404024267,6.903496905686093,3.8184596263413337,4.734921383699822,2.93323629616657,4.680634500117811,3.656009153218995,4.173491333020118,2.93323629616657,4.539266517259387,0,0,1,2-3 km,48.87,2.39,20,14,5,9,7,35,1.0
weekday,289.8685804828036,144.9342902414018,Entire home/apt,1,3.0,False,9.0,88.0,2.38621,48.86733,2.7305738121840992,6.781773583528035,3.633689705320764,3.0975329506575777,6.709764218483459,3.8181491171027524,4.435987792033228,2.5979285045752984,4.286805606925034,3.293606376462501,3.7648840752015076,2.5979285045752984,4.242012193029016,0,0,1,2-3 km,48.87,2.39,20,14,5,9,7,35,1.0
weekday,235.3434616460061,117.67173082300306,Entire home/apt,1,2.0,False,10.0,88.0,2.38306,48.88445,3.814426984100448,7.095346545991959,4.2529325522743004,4.255838909299329,6.547573905212944,2.9324827570624574,4.943970567957275,3.4824097481498537,5.416892369649991,4.264207691682221,5.043653945391134,2.9324827570624574,4.823530899267147,0,0,1,2-3 km,48.88,2.38,20,18,12,7,3,41,1.0
weekday,200.3914623916488,100.1957311958244,Private room,1,2.0,False,9.0,84.0,2.37253,48.8932,4.323080437167064,6.894770020318139,4.434581568642875,4.766600471104764,6.065618264979636,2.269819524191486,4.9910614565811455,3.917997539284875,5.830111963280187,4.660510536901736,5.574768571323586,2.269819524191486,4.9405839916608425,0,0,1,2-3 km,48.89,2.37,20,19,19,0,2,40,1.0
weekday,274.02367415416165,137.01183707708083,Entire home/apt,1,4.0,False,9.0,89.0,2.40242,48.87124,3.9917588107089568,8.022228384168745,4.886746222805681,4.344441526086539,7.861528198318273,4.666134690052378,5.685094621557442,3.859248167758383,5.524294394797975,4.55464263679234,4.9788464745438965,3.859248167758383,5.438320531688165,0,0,0,3+ km,48.87,2.4,7,6,2,4,1,13,0.0
weekday,274.02367415416165,137.01183707708083,Entire home/apt,1,4.0,False,8.0,80.0,2.40478,48.87127,4.151678470758946,8.192739440447541,5.055189785073883,4.499339041429758,8.033900743325873,4.825807072070339,5.854332870973867,4.024891125149115,5.675715840326032,4.7155656515938915,5.124698848610521,4.024891125149115,5.600218041900083,0,0,0,3+ km,48.87,2.4,7,6,2,4,1,13,0.0
weekday,201.090502376736,100.545251188368,Private room,1,2.0,True,10.0,100.0,2.40618,48.8662,4.062910683347314,8.21551488318418,5.055145699457518,4.371016842736541,8.175571276531482,5.145576293716942,5.862016199127118,3.99745012197665,5.514910188524958,4.633884032863639,4.93259908216501,3.99745012197665,5.590368462028404,0,0,0,3+ km,48.87,2.41,1,1,0,1,0,2,0.0
weekday,254.91658122844623,127.45829061422312,Entire home/apt,2,4.0,False,6.0,100.0,2.40093,48.85552,3.536501930493368,7.7929706132540755,4.667410444600142,3.744042072723858,8.010785503673539,5.46902726639044,5.460644293709972,3.6094687144738105,4.776809036868043,4.09196716841593,4.150612322454385,3.6094687144738105,5.177373743656419,0,0,0,3+ km,48.86,2.4,20,17,2,15,4,38,1.0
weekday,199.92543573492404,99.96271786746202,Entire home/apt,1,2.0,False,9.0,92.0,2.39611,48.86626,3.358203097159873,7.484167687529654,4.326047002106193,3.6880849558303193,7.442620824677396,4.493818845976781,5.132129258851726,3.273105703859323,4.852905760287115,3.9290767630144847,4.291344181856803,3.273105703859323,4.89133009839898,0,0,0,3+ km,48.87,2.4,7,6,2,4,1,13,0.0
weekday,254.91658122844623,127.45829061422312,Entire home/apt,1,2.0,False,10.0,100.0,2.39512,48.85722,3.109177541533083,7.362374335230031,4.224733620678625,3.3415160146791347,7.551989215515953,5.022016370300735,5.022260613780873,3.1623062108008466,4.41145575223716,3.6723928706058593,3.7971349323254255,3.1623062108008466,4.756817993615465,0,0,0,3+ km,48.86,2.4,20,17,2,15,4,38,1.0
weekday,92.73930468822816,46.36965234411408,Shared room,1,6.0,False,6.0,77.0,2.38154,48.88705,3.992727051396286,7.118462582846407,4.356264015584027,4.4374082652651925,6.497518697414605,2.810847872682257,5.019147155281837,3.6406711873705038,5.581347341282486,4.419030786012234,5.233592822594478,2.810847872682257,4.911429072633402,0,0,1,2-3 km,48.89,2.38,14,12,6,6,3,27,0.0
weekday,146.5653835399385,73.28269176996925,Private room,4,2.0,False,10.0,94.0,2.40899,48.86473,4.224051918110337,8.404808993117523,5.242429789792005,4.515330831679885,8.398202462164484,5.402569934190174,6.049883224231052,4.179572705702808,5.6419852912530235,4.794781526365187,5.048108301985617,4.179572705702808,5.767767306048176,0,0,0,3+ km,48.86,2.41,10,7,4,3,3,17,0.0
weekday,100.1957311958244,50.0978655979122,Shared room,1,6.0,False,9.0,94.0,2.38333,48.88654,4.016515023372968,7.211014407126629,4.4164817941794645,4.459544200599887,6.612722000152485,2.941524846473193,5.091488386518561,3.6746609357477857,5.613022094698345,4.455207052097139,5.251331029542108,2.941524846473193,4.972699674713559,0,0,1,2-3 km,48.89,2.38,14,12,6,6,3,27,0.0
weekday,100.1957311958244,50.0978655979122,Shared room,1,6.0,False,8.0,94.0,2.38185,48.88636,3.940102008085342,7.104877315484309,4.321803576954577,4.384178667263076,6.502732847768002,2.8335161630261916,4.9919046306265065,3.592623038329099,5.532454800797966,4.372125928304766,5.178597148039763,2.8335161630261916,4.881481411659426,0,0,1,2-3 km,48.89,2.38,14,12,6,6,3,27,0.0
weekday,97.6325845838382,48.8162922919191,Shared room,1,6.0,False,8.0,90.0,2.38167,48.88638,3.93485329344206,7.0940162002041935,4.313431798892434,4.3790599760616855,6.490355666918366,2.820326874196367,4.982562735950534,3.586469526581904,5.526489907684116,4.365776882658015,5.173862620277546,2.820326874196367,4.873235218942516,0,0,1,2-3 km,48.89,2.38,14,12,6,6,3,27,0.0
weekday,237.2075682729052,118.6037841364526,Entire home/apt,0,4.0,False,9.0,90.0,2.38519,48.86714,2.654131475631475,6.70489012727979,3.556336087920887,3.0227489319598533,6.637932763567724,3.7689503036110574,4.358777026345027,2.5203975248231156,4.212879357816754,3.2168235240936607,3.693517657773614,2.5203975248231156,4.169325330519149,0,0,1,2-3 km,48.87,2.39,20,14,5,9,7,35,1.0
weekday,370.7242054245503,185.36210271227517,Entire home/apt,1,4.0,False,9.0,100.0,2.3877,48.88126,3.7558453329565,7.275243448577669,4.324866002871161,4.185572299849846,6.829680338274494,3.3167875873585118,5.05559340462702,3.4668508289143554,5.370696147143239,4.245344038296077,4.950037861998861,3.3167875873585118,4.902067195791122,0,0,0,3+ km,48.88,2.39,15,14,11,3,2,30,0.0
weekday,195.4981824960388,97.7490912480194,Private room,1,2.0,False,8.0,80.0,2.37977,48.87364,2.744188640498765,6.463308866469341,3.4083286625192777,3.168841031982421,6.199697622003871,3.049502416193313,4.174416334712402,2.483775089003619,4.359833570890635,3.253052996024689,3.9259282486771663,2.483775089003619,4.048668483847673,0,0,1,2-3 km,48.87,2.38,20,18,10,8,4,40,1.0
weekday,168.70164973436482,84.35082486718241,Entire home/apt,0,2.0,False,9.0,90.0,2.35535,48.8861,3.2886225701531613,5.412314473892143,3.1185112148136427,3.702075304976481,4.620236250189615,0.8981606775271054,3.5838380652246506,2.8448141491240366,4.631052006464378,3.496609880945697,4.489081340781182,0.8981606775271054,3.6796693363938937,1,1,2,0.5-1 km,48.89,2.36,3,2,1,1,1,5,0.0
weekday,219.96458197408893,109.98229098704446,Entire home/apt,0,4.0,False,10.0,100.0,2.38278,48.88539,3.888135330520586,7.120024218959669,4.30311427729849,4.3307168921100025,6.547147670905571,2.9049448229004975,4.98528685940807,3.5497013370820407,5.486853880264463,4.330809873109194,5.12130140530585,2.9049448229004975,4.867990123734385,0,0,1,2-3 km,48.89,2.38,14,12,6,6,3,27,0.0
weekday,209.24596886941933,104.62298443470966,Entire home/apt,0,2.0,False,10.0,100.0,2.38622,48.87747,3.3803050539293564,7.035881019335793,4.020593184552999,3.802851911265323,6.683608790862871,3.315894924663812,4.773865470116588,3.1161590158698766,4.99489209879842,3.8875611576539786,4.554833317295833,3.1161590158698766,4.618614089041548,0,0,0,3+ km,48.88,2.39,15,14,11,3,2,30,0.0
weekday,218.10047534718987,109.05023767359494,Entire home/apt,0,2.0,False,10.0,89.0,2.40193,48.86157,3.650297602452728,7.866973390061627,4.707212409509523,3.9239455998822628,7.938637542815218,5.130287965350184,5.513464572063445,3.6395313536016083,5.034862078850338,4.220985436500096,4.434633810354757,3.6395313536016083,5.241053415898906,0,0,0,3+ km,48.86,2.4,20,17,2,15,4,38,1.0
