,type_of_day,cost_2pax_2night,cost_2pax_1night,room_type,bedrooms,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,longitude,latitude,distance_km
2687,weekday,496.085376083512,248.042688041756,Entire home/apt,1,2.0,True,10.0,100.0,2.29,48.865,4.69687443502502
2688,weekday,192.93503588405255,96.46751794202628,Entire home/apt,0,2.0,False,10.0,92.0,2.31682,48.89021,4.574694249192732
2689,weekday,439.4631372914531,219.73156864572655,Entire home/apt,0,3.0,False,9.0,90.0,2.27806,48.86665,5.591553649173399
2690,weekday,695.3117718333489,347.65588591667444,Entire home/apt,1,3.0,False,7.0,87.0,2.29575,48.88715,5.387804254028351
2691,weekday,368.6270854692888,184.3135427346444,Entire home/apt,0,2.0,True,10.0,96.0,2.28533,48.86246,4.988241652356978
2692,weekday,469.2888433218381,234.64442166091905,Entire home/apt,1,4.0,False,10.0,100.0,2.25845,48.84802,6.982638060838943
2693,weekday,513.3283623823282,256.6641811911641,Entire home/apt,1,4.0,False,10.0,80.0,2.34475,48.88592,3.3153331264229697
2694,weekday,504.24084257619535,252.12042128809767,Entire home/apt,1,4.0,False,10.0,83.0,2.34457,48.88669,3.401937789120161
2695,weekday,417.0938577686644,208.5469288843322,Entire home/apt,1,2.0,False,10.0,100.0,2.281,48.873000000000005,5.570140400817223
2696,weekday,585.0964675179421,292.54823375897104,Entire home/apt,0,4.0,False,10.0,100.0,2.2841,48.85776,5.037227065964136
2697,weekday,585.0964675179421,292.54823375897104,Entire home/apt,0,4.0,False,10.0,100.0,2.28441,48.85766,5.014232859733564
2698,weekday,264.23711436294155,132.11855718147078,Entire home/apt,1,2.0,False,9.0,95.0,2.27747,48.86013,5.535877557294616
2699,weekday,510.0661757852549,255.03308789262746,Entire home/apt,1,5.0,False,7.0,87.0,2.27893,48.85501,5.4176549909437215
2700,weekday,283.8102339453817,141.90511697269085,Entire home/apt,1,4.0,False,9.0,98.0,2.34669,48.88514,3.2072707454017304
2701,weekday,504.24084257619535,252.12042128809767,Entire home/apt,1,4.0,False,6.0,60.0,2.34366,48.88753,3.5059357424280613
2702,weekday,354.6462857675459,177.32314288377296,Entire home/apt,1,4.0,True,10.0,100.0,2.25491,48.83519,7.561449148620532
2703,weekday,527.3091620840712,263.6545810420356,Entire home/apt,1,5.0,False,10.0,94.0,2.34826,48.88912,3.633751652670195
2704,weekday,572.7467611147358,286.3733805573679,Entire home/apt,2,4.0,False,9.0,93.0,2.33368,48.88702,3.662719760843987
2705,weekday,243.2659148103272,121.6329574051636,Entire home/apt,1,2.0,False,6.0,80.0,2.32896,48.89131,4.237862200774772
2706,weekday,219.96458197408893,109.98229098704446,Entire home/apt,1,2.0,False,9.0,100.0,2.33677,48.89511,4.441963194752918
2707,weekday,318.52921987137665,159.26460993568833,Entire home/apt,1,4.0,False,9.0,91.0,2.34369,48.89442,4.260079165046158
2708,weekday,315.2670332743033,157.63351663715164,Entire home/apt,1,4.0,False,10.0,99.0,2.26327,48.8399,6.821087272711843
2709,weekday,195.4981824960388,97.7490912480194,Entire home/apt,1,4.0,False,8.0,100.0,2.33788,48.89596,4.5128299202321
2710,weekday,820.6729424923105,410.33647124615527,Entire home/apt,1,4.0,False,10.0,100.0,2.33699,48.88575,3.4437990292365077
2711,weekday,229.28511510858425,114.64255755429213,Entire home/apt,1,4.0,False,9.0,100.0,2.35136,48.8877,3.462469029544496
2712,weekday,370.7242054245503,185.36210271227515,Entire home/apt,1,2.0,False,10.0,96.0,2.29646,48.88375,5.115656502223072
2713,weekday,385.8700717681052,192.9350358840526,Entire home/apt,1,2.0,False,10.0,100.0,2.34784,48.88382,3.050921292867211
2714,weekday,277.9849007363221,138.99245036816106,Entire home/apt,1,4.0,False,10.0,100.0,2.34622,48.89638,4.451694357506488
2715,weekday,347.65588591667444,173.82794295833722,Entire home/apt,0,4.0,False,9.0,96.0,2.3365400000000003,48.89198,4.112219259950239
2716,weekday,356.9764190511697,178.48820952558486,Private room,1,2.0,False,10.0,100.0,2.27712,48.86489,5.62372987940066
2717,weekday,260.74191443750584,130.37095721875292,Entire home/apt,0,3.0,False,10.0,100.0,2.27387,48.85016,5.830006556900482
2718,weekday,249.0912480193867,124.54562400969336,Entire home/apt,1,2.0,False,10.0,98.0,2.31855,48.89367,4.827044560121506
2719,weekday,289.8685804828036,144.9342902414018,Entire home/apt,1,4.0,False,10.0,90.0,2.3389900000000003,48.88273,3.0784452377868625
2720,weekday,428.7445241867835,214.37226209339175,Entire home/apt,3,6.0,False,6.0,60.0,2.32869,48.8942,4.54021969632881
2721,weekday,200.3914623916488,100.1957311958244,Entire home/apt,1,2.0,False,9.0,96.0,2.35053,48.89015,3.7368544876575327
2722,weekday,207.84788889924505,103.92394444962252,Entire home/apt,1,2.0,False,10.0,90.0,2.32056,48.89072,4.470519806678968
2723,weekday,637.5244663994781,318.76223319973906,Entire home/apt,2,6.0,False,10.0,95.0,2.34617,48.88543,3.2446612963749555
2724,weekday,283.8102339453817,141.90511697269085,Entire home/apt,2,4.0,False,9.0,93.0,2.35174,48.88648,3.3261592243627893
2725,weekday,620.0484667722994,310.0242333861497,Entire home/apt,1,2.0,False,10.0,93.0,2.3189,48.89075,4.538724858739744
2726,weekday,312.7038866623171,156.35194333115854,Entire home/apt,1,4.0,False,10.0,100.0,2.29494,48.88174,5.079639219453841
2727,weekday,497.0174293969615,248.50871469848076,Entire home/apt,1,4.0,False,10.0,96.0,2.34128,48.89152,3.975553085092908
2728,weekday,237.2075682729052,118.6037841364526,Private room,1,2.0,False,10.0,90.0,2.30906,48.88129,4.221124659720855
2729,weekday,183.1484760928325,91.57423804641626,Private room,1,2.0,False,10.0,100.0,2.2741,48.8548,5.772542473198391
2730,weekday,556.2028148010066,278.1014074005033,Entire home/apt,1,4.0,False,10.0,96.0,2.27568,48.86552,5.739652492549454
2731,weekday,224.85786186969892,112.42893093484946,Entire home/apt,2,3.0,False,7.0,80.0,2.267,48.856,6.290276235616407
2732,weekday,415.9287911268525,207.96439556342625,Entire home/apt,1,4.0,False,10.0,100.0,2.31657,48.88953,4.5238526967342345
2733,weekday,242.10084816851528,121.05042408425764,Entire home/apt,0,2.0,False,9.0,90.0,2.2714,48.84943,6.020092187197079
2734,weekday,205.983782272346,102.991891136173,Private room,1,2.0,False,10.0,96.0,2.26021,48.83825,7.088006179994728
2735,weekday,538.726815173828,269.363407586914,Entire home/apt,2,4.0,False,10.0,92.0,2.34119,48.89159,3.9845532483921673
2736,weekday,250.02330133283624,125.01165066641812,Private room,1,4.0,False,10.0,100.0,2.27903,48.8549,5.410714344776563
2737,weekday,184.5465560630068,92.2732780315034,Private room,1,2.0,False,9.0,100.0,2.32417,48.89692,4.951158159000593
2738,weekday,187.80874266008016,93.90437133004008,Entire home/apt,1,3.0,False,9.0,90.0,2.32353,48.89587,4.866147962414001
2739,weekday,175.92506291359865,87.96253145679933,Entire home/apt,1,2.0,False,10.0,92.0,2.32756,48.88997,4.147248083390416
2740,weekday,287.3054338708174,143.6527169354087,Entire home/apt,0,2.0,False,10.0,97.0,2.25901,48.8476,6.9485069417024015
2741,weekday,230.9162084071209,115.45810420356045,Entire home/apt,1,2.0,False,10.0,100.0,2.2835400000000003,48.86962,5.279308203143092
2742,weekday,195.2651691676764,97.6325845838382,Entire home/apt,1,2.0,False,9.0,92.0,2.322,48.897,5.028506356510503
2743,weekday,376.5495386336098,188.2747693168049,Entire home/apt,1,2.0,False,10.0,100.0,2.29376,48.8793,5.010029050705967
2744,weekday,255.61562121353344,127.80781060676672,Entire home/apt,0,4.0,False,9.0,93.0,2.32832,48.89508,4.64091968940876
2745,weekday,178.2551961972225,89.12759809861124,Entire home/apt,0,2.0,False,10.0,94.0,2.26678,48.83983,6.575825015211822
2746,weekday,707.1954515798304,353.5977257899152,Entire home/apt,2,4.0,False,10.0,100.0,2.2933,48.87618,4.874610661591609
2747,weekday,169.16767639108957,84.58383819554479,Entire home/apt,0,2.0,False,9.0,90.0,2.33912,48.89561,4.453811959724829
2748,weekday,355.5783390809954,177.7891695404977,Entire home/apt,0,2.0,False,10.0,100.0,2.27338,48.86723,5.94075384204756
2749,weekday,312.4708733339547,156.23543666697736,Entire home/apt,0,2.0,False,10.0,94.0,2.3388400000000003,48.89247,4.119426112184553
2750,weekday,312.7038866623171,156.35194333115854,Entire home/apt,1,4.0,False,10.0,100.0,2.3432,48.89408,4.2285357241953925
2751,weekday,601.4074005033088,300.7037002516544,Entire home/apt,0,2.0,False,10.0,60.0,2.29374,48.87787,4.93307432506788
2752,weekday,158.91508994314475,79.45754497157237,Private room,1,2.0,False,10.0,92.0,2.29284,48.88291,5.279835413083047
2753,weekday,266.5672476465654,133.2836238232827,Entire home/apt,2,4.0,False,9.0,100.0,2.32756,48.88627,3.7834497550788506
2754,weekday,366.0639388573027,183.03196942865134,Entire home/apt,1,4.0,True,10.0,87.0,2.25402,48.83658,7.576646673257296
2755,weekday,693.2146518780875,346.60732593904373,Entire home/apt,2,4.0,False,9.0,94.0,2.34646,48.88476,3.16783023192772
2756,weekday,428.7445241867835,214.37226209339175,Entire home/apt,2,4.0,False,10.0,100.0,2.25843,48.841440000000006,7.121030452383746
2757,weekday,452.0458570230217,226.02292851151086,Entire home/apt,1,3.0,False,9.0,97.0,2.312,48.886,4.431066717714207
2758,weekday,482.5706030384938,241.2853015192469,Private room,1,3.0,False,10.0,100.0,2.29295,48.87808,4.995124976515887
2759,weekday,293.130767079877,146.5653835399385,Entire home/apt,1,2.0,False,10.0,100.0,2.342,48.893,4.126082369824825
2760,weekday,387.96719172336657,193.98359586168328,Entire home/apt,1,4.0,False,10.0,100.0,2.27544,48.86886,5.832484718031092
2761,weekday,199.92543573492404,99.96271786746202,Private room,1,2.0,False,10.0,92.0,2.33078,48.89076,4.128335825914747
2762,weekday,946.9661664647218,473.4830832323609,Entire home/apt,3,6.0,False,10.0,100.0,2.28549,48.87591,5.380947308696768
2763,weekday,390.7633516637152,195.3816758318576,Entire home/apt,1,4.0,False,6.0,100.0,2.34663,48.89508,4.304793712749994
2764,weekday,287.3054338708174,143.6527169354087,Entire home/apt,1,4.0,False,7.0,80.0,2.35197,48.88819,3.5159104154510064
2765,weekday,718.6131046695871,359.30655233479354,Private room,2,6.0,False,10.0,96.0,2.32365,48.88646,3.949172944631806
2766,weekday,2967.424736694939,1483.7123683474695,Entire home/apt,3,6.0,False,10.0,100.0,2.26261,48.85832,6.614722502983555
2767,weekday,171.03178301798863,85.51589150899432,Entire home/apt,0,2.0,False,10.0,100.0,2.26536,48.8411,6.637767015023301
2768,weekday,183.1484760928325,91.57423804641626,Entire home/apt,1,5.0,False,10.0,100.0,2.338,48.886,3.446045023009101
2769,weekday,287.3054338708174,143.6527169354087,Entire home/apt,1,2.0,False,10.0,80.0,2.25842,48.85021,6.955733321111175
2770,weekday,301.053220244198,150.526610122099,Entire home/apt,2,4.0,False,8.0,92.0,2.3274,48.89621,4.782861569750938
2771,weekday,266.334234318203,133.1671171591015,Entire home/apt,1,2.0,False,6.0,70.0,2.32038,48.88788,4.213144168412008
2772,weekday,1452.372075682729,726.1860378413645,Entire home/apt,3,6.0,False,10.0,100.0,2.30703,48.88403,4.534370105975492
2773,weekday,266.5672476465654,133.2836238232827,Entire home/apt,0,2.0,False,10.0,100.0,2.32773,48.89686,4.840283450772589
2774,weekday,336.00521949855533,168.00260974927767,Entire home/apt,2,3.0,False,10.0,100.0,2.29429,48.8855,5.359277033460579
2775,weekday,260.74191443750584,130.37095721875292,Entire home/apt,1,4.0,False,8.0,84.0,2.34749,48.89557,4.352933072717179
2776,weekday,289.8685804828036,144.9342902414018,Entire home/apt,1,4.0,False,10.0,95.0,2.31981,48.8909,4.516668959914807
2777,weekday,515.6584956659522,257.8292478329761,Entire home/apt,1,6.0,False,10.0,93.0,2.267,48.849,6.3464032001451045
2778,weekday,219.96458197408893,109.98229098704446,Entire home/apt,1,2.0,False,9.0,95.0,2.30189,48.88076,4.598196617122986
2779,weekday,432.2397241122192,216.1198620561096,Entire home/apt,1,2.0,False,10.0,100.0,2.26104,48.83782,7.043735672192622
2780,weekday,195.4981824960388,97.7490912480194,Private room,1,2.0,False,9.0,80.0,2.32036,48.89308,4.702717459780052
2781,weekday,176.39108957032343,88.19554478516172,Entire home/apt,0,2.0,False,10.0,100.0,2.2636,48.84093,6.76740960477705
2782,weekday,271.22751421381304,135.61375710690652,Entire home/apt,0,2.0,False,10.0,100.0,2.27323,48.87376,6.137129958970493
2783,weekday,290.8006337962532,145.4003168981266,Entire home/apt,0,2.0,False,10.0,20.0,2.35155,48.88964,3.677687789708821
2784,weekday,799.4687296113337,399.73436480566687,Entire home/apt,1,2.0,True,10.0,99.0,2.333,48.891000000000005,4.092542096278115
2785,weekday,218.79951533227705,109.39975766613853,Private room,1,2.0,False,10.0,100.0,2.249,48.853,7.620939167089046
2786,weekday,200.3914623916488,100.1957311958244,Private room,1,2.0,False,9.0,87.0,2.25776,48.83749,7.284579847828762
2787,weekday,246.29508807903807,123.14754403951903,Entire home/apt,0,2.0,False,9.0,93.0,2.34863,48.89512,4.296431816257667
2788,weekday,587.6596141299283,293.82980706496414,Entire home/apt,1,5.0,False,10.0,100.0,2.28955,48.86532,4.736381391622911
2789,weekday,278.2179140646845,139.10895703234226,Entire home/apt,1,2.0,False,10.0,100.0,2.34676,48.88944,3.680657585226372
2790,weekday,151.6916767639109,75.84583838195545,Entire home/apt,0,2.0,False,10.0,100.0,2.27802,48.85782,5.483228374425035
2791,weekday,938.8106999720384,469.4053499860192,Entire home/apt,1,4.0,False,10.0,100.0,2.25993,48.8509,6.838020842142743
2792,weekday,195.4981824960388,97.7490912480194,Entire home/apt,0,2.0,False,9.0,73.0,2.35016,48.8845,3.111000742186115
2793,weekday,347.65588591667444,173.82794295833722,Entire home/apt,0,2.0,False,10.0,60.0,2.27714,48.87185,5.799687721696988
2794,weekday,190.60490260042877,95.30245130021439,Entire home/apt,0,2.0,False,9.0,100.0,2.31301,48.88366,4.190817509783067
2795,weekday,359.0735390064312,179.5367695032156,Entire home/apt,1,2.0,False,10.0,100.0,2.27717,48.86583,5.63819887981754
2796,weekday,224.3918352129742,112.1959176064871,Entire home/apt,1,2.0,False,9.0,93.0,2.34678,48.88613,3.31542796063019
2797,weekday,354.6462857675459,177.32314288377296,Entire home/apt,2,4.0,False,10.0,90.0,2.27232,48.85363,5.90886431546239
2798,weekday,254.6835679000839,127.34178395004194,Entire home/apt,1,2.0,False,10.0,100.0,2.33576,48.88439,3.334406134237599
2799,weekday,510.0661757852549,255.03308789262746,Entire home/apt,2,5.0,False,8.0,84.0,2.30477,48.88467,4.705164864146274
2800,weekday,613.9901202348775,306.99506011743875,Entire home/apt,1,2.0,False,10.0,98.0,2.31535,48.88337,4.049569872912023
2801,weekday,1147.3576288563706,573.6788144281853,Entire home/apt,2,4.0,False,10.0,95.0,2.2754,48.86147,5.699585310946828
2802,weekday,1147.3576288563706,573.6788144281853,Entire home/apt,2,4.0,False,9.0,100.0,2.27557,48.8627,5.701824999495726
2803,weekday,224.62484854133655,112.31242427066827,Private room,1,2.0,True,10.0,98.0,2.27834,48.85477,5.461833677044044
2804,weekday,467.1917233665766,233.5958616832883,Entire home/apt,1,4.0,True,10.0,95.0,2.34065,48.88573,3.361115197964528
2805,weekday,219.96458197408893,109.98229098704446,Entire home/apt,0,2.0,False,9.0,87.0,2.32779,48.888000000000005,3.944531548567241
2806,weekday,254.91658122844623,127.45829061422312,Entire home/apt,1,2.0,True,10.0,97.0,2.33355,48.88581,3.542562162488616
2807,weekday,712.7877714605276,356.3938857302638,Entire home/apt,2,3.0,False,10.0,100.0,2.34626,48.88511,3.208483614881252
2808,weekday,510.0661757852549,255.03308789262746,Entire home/apt,2,5.0,True,10.0,95.0,2.35136,48.88762,3.4535628845730715
2809,weekday,382.3748718426694,191.1874359213347,Private room,1,3.0,False,9.0,95.0,2.34925,48.88437,3.101387869023176
2810,weekday,291.9657004380651,145.98285021903254,Private room,1,2.0,False,9.0,89.0,2.34974,48.88812,3.514572284032233
2811,weekday,1105.415229751142,552.707614875571,Entire home/apt,3,5.0,False,10.0,100.0,2.28592,48.875890000000005,5.35117345762312
2812,weekday,660.8257992357163,330.41289961785816,Entire home/apt,0,3.0,False,8.0,79.0,2.27727,48.86492,5.613441915036944
2813,weekday,1611.0541522975116,805.5270761487558,Entire home/apt,3,5.0,False,10.0,93.0,2.3294,48.8943,4.530542725353231
2814,weekday,312.7038866623171,156.35194333115854,Entire home/apt,1,3.0,False,10.0,100.0,2.33779,48.8878,3.641174857227833
2815,weekday,1118.463976139435,559.2319880697175,Entire home/apt,2,6.0,False,10.0,95.0,2.34132,48.88507,3.277513854516233
2816,weekday,134.4486904650946,67.2243452325473,Entire home/apt,0,2.0,False,8.0,83.0,2.25802,48.83883,7.224167406569566
2817,weekday,803.8959828502191,401.94799142510954,Private room,1,2.0,False,10.0,100.0,2.34101,48.88415,3.184821388640951
2818,weekday,556.2028148010066,278.1014074005033,Entire home/apt,2,3.0,False,10.0,97.0,2.351,48.89,3.718831296642278
2819,weekday,577.6400410103458,288.8200205051729,Private room,1,2.0,False,10.0,100.0,2.34158,48.885,3.2651546912931058
2820,weekday,753.0990772672197,376.54953863360987,Entire home/apt,2,4.0,False,10.0,99.0,2.33418,48.884890000000006,3.4303603330931605
2821,weekday,278.2179140646845,139.10895703234226,Entire home/apt,1,2.0,False,9.0,92.0,2.34715,48.89088,3.836456391018426
2822,weekday,312.9368999906795,156.46844999533974,Entire home/apt,1,2.0,True,9.0,92.0,2.29138,48.87082,4.771614623859873
2823,weekday,428.7445241867835,214.37226209339175,Entire home/apt,1,4.0,False,10.0,100.0,2.32708,48.88788,3.957216905635225
2824,weekday,329.9468729611334,164.9734364805667,Entire home/apt,1,2.0,False,10.0,90.0,2.34132,48.89093,3.910835334940229
2825,weekday,1263.398266380837,631.6991331904185,Entire home/apt,1,4.0,True,9.0,100.0,2.28016,48.86722,5.454121906152382
2826,weekday,359.0735390064312,179.5367695032156,Private room,1,2.0,False,10.0,98.0,2.2841,48.86328,5.090203103399632
2827,weekday,359.0735390064312,179.5367695032156,Private room,1,2.0,False,10.0,100.0,2.2845,48.862840000000006,5.054234405741088
2828,weekday,336.00521949855533,168.00260974927767,Entire home/apt,1,4.0,False,10.0,96.0,2.3057,48.88775,4.890724552011232
2829,weekday,196.19722248112592,98.09861124056296,Private room,1,2.0,False,10.0,94.0,2.27211,48.8547,5.918818338182999
2830,weekday,236.0425016310933,118.02125081554665,Entire home/apt,1,4.0,True,10.0,96.0,2.32162,48.88696,4.077454303829858
2831,weekday,333.4420728865691,166.72103644328456,Entire home/apt,2,4.0,False,9.0,92.0,2.32431,48.89398,4.652511928569392
2832,weekday,301.2862335725604,150.6431167862802,Entire home/apt,1,2.0,True,9.0,89.0,2.25663,48.83861,7.328987576775227
2833,weekday,785.7209432379533,392.86047161897665,Entire home/apt,1,2.0,False,9.0,100.0,2.29477,48.86364,4.3246284760946825
2834,weekday,284.9753005871936,142.4876502935968,Private room,1,2.0,True,9.0,91.0,2.34097,48.88755,3.5508904166284574
2835,weekday,562.0281480100662,281.0140740050331,Entire home/apt,1,2.0,False,10.0,97.0,2.28632,48.87337,5.2176927312138695
2836,weekday,336.00521949855533,168.00260974927767,Entire home/apt,2,4.0,False,8.0,83.0,2.32446,48.89521,4.770325890579704
2837,weekday,122.09898406188834,61.04949203094417,Entire home/apt,0,2.0,False,9.0,87.0,2.26283,48.84525,6.715453727003451
2838,weekday,405.67620467890765,202.83810233945383,Entire home/apt,1,2.0,False,10.0,100.0,2.33545,48.88244,3.1434971945241146
2839,weekday,272.1595675272626,136.0797837636313,Entire home/apt,1,2.0,True,10.0,99.0,2.32097,48.88853,4.24914620160009
2840,weekday,425.0163109329854,212.5081554664927,Entire home/apt,2,2.0,False,9.0,95.0,2.29117,48.86473,4.606817474496856
2841,weekday,1177.416348215118,588.708174107559,Entire home/apt,3,6.0,False,10.0,97.0,2.29261,48.86469,4.502412407104737
2842,weekday,661.7578525491658,330.8789262745829,Entire home/apt,2,6.0,True,10.0,96.0,2.27867,48.87825,5.943432221189336
2843,weekday,183.1484760928325,91.57423804641626,Private room,1,2.0,True,10.0,99.0,2.33534,48.89795,4.774193643845172
2844,weekday,498.1824960387734,249.0912480193867,Entire home/apt,1,2.0,False,9.0,95.0,2.2785,48.86958,5.634490301386198
2845,weekday,254.91658122844623,127.45829061422312,Entire home/apt,1,2.0,False,9.0,95.0,2.33515,48.88295,3.204252221428679
2846,weekday,165.67247646565383,82.83623823282691,Private room,1,2.0,False,10.0,96.0,2.31945,48.89629,5.045867279707686
2847,weekday,857.7220617019294,428.8610308509647,Entire home/apt,2,4.0,False,9.0,89.0,2.33365,48.88615,3.574403136412465
2848,weekday,230.9162084071209,115.45810420356045,Entire home/apt,1,2.0,True,10.0,98.0,2.33411,48.8905,4.01213163075053
2849,weekday,283.8102339453817,141.90511697269085,Entire home/apt,1,3.0,False,8.0,85.0,2.28641,48.88021,5.529536041506487
2850,weekday,243.0329014819648,121.5164507409824,Private room,1,2.0,False,8.0,100.0,2.258,48.845,7.068860480608912
2851,weekday,254.6835679000839,127.34178395004194,Entire home/apt,0,2.0,True,9.0,95.0,2.33818,48.892140000000005,4.096239852570305
2852,weekday,231.61524839220803,115.80762419610402,Private room,1,2.0,False,9.0,87.0,2.32867,48.89708,4.837352153301258
2853,weekday,510.0661757852549,255.03308789262746,Entire home/apt,1,2.0,False,10.0,100.0,2.26551,48.87872,6.8554275733066525
2854,weekday,216.4693820486532,108.2346910243266,Entire home/apt,1,2.0,True,10.0,95.0,2.32137,48.89517,4.869191660794199
2855,weekday,341.5975393792525,170.79876968962625,Entire home/apt,1,2.0,False,9.0,96.0,2.33898,48.88337,3.14597484515366
2856,weekday,231.61524839220803,115.80762419610402,Private room,1,2.0,False,9.0,93.0,2.32765,48.8971,4.867197656921382
2857,weekday,396.3556715444124,198.1778357722062,Entire home/apt,0,2.0,False,10.0,97.0,2.27742,48.85901,5.532084005480535
2858,weekday,741.681424177463,370.8407120887315,Entire home/apt,1,2.0,True,9.0,96.0,2.33292,48.8866,3.641512358594015
2859,weekday,171.03178301798863,85.51589150899432,Entire home/apt,0,5.0,False,9.0,92.0,2.40064,48.87685,4.173971152545465
2860,weekday,498.1824960387734,249.0912480193867,Entire home/apt,1,4.0,False,10.0,96.0,2.3987700000000003,48.86768,3.5946603207963013
2861,weekday,121.3999440768012,60.6999720384006,Private room,1,2.0,True,9.0,94.0,2.37997,48.88342,3.591239712231961
2862,weekday,199.92543573492404,99.96271786746202,Entire home/apt,2,4.0,True,9.0,90.0,2.3797900000000003,48.88296,3.541456563798521
2863,weekday,195.2651691676764,97.6325845838382,Entire home/apt,1,2.0,False,9.0,96.0,2.4024400000000004,48.86898,3.8973061950099206
2864,weekday,158.91508994314475,79.45754497157237,Entire home/apt,0,2.0,False,9.0,92.0,2.39521,48.87049,3.477909651858995
2865,weekday,195.4981824960388,97.7490912480194,Entire home/apt,2,2.0,False,7.0,80.0,2.37412,48.8927,4.311753559001773
2866,weekday,521.7168422033741,260.85842110168704,Entire home/apt,2,4.0,True,10.0,100.0,2.39157,48.8718,3.312955950587651
2867,weekday,181.28436946593345,90.64218473296673,Entire home/apt,2,3.0,False,10.0,100.0,2.39658,48.86908,3.5030582004467865
2868,weekday,217.6344486904651,108.81722434523255,Private room,1,3.0,False,9.0,95.0,2.4100200000000003,48.85491,4.205432361338759
2869,weekday,157.0509833162457,78.52549165812285,Private room,1,2.0,False,10.0,100.0,2.40035,48.87656,4.138693582984736
2870,weekday,285.208313915556,142.604156957778,Entire home/apt,1,4.0,False,9.0,90.0,2.37649,48.89173,4.2791757000532415
2871,weekday,173.59492962997484,86.79746481498742,Entire home/apt,0,2.0,False,9.0,96.0,2.39233,48.88864,4.597651467979787
2872,weekday,586.261534159754,293.130767079877,Private room,1,5.0,False,10.0,100.0,2.39537,48.85711,3.1272463746127825
2873,weekday,216.935408705378,108.467704352689,Entire home/apt,1,2.0,False,8.0,95.0,2.391,48.879,3.753624963775653
2874,weekday,301.2862335725604,150.6431167862802,Entire home/apt,1,4.0,False,9.0,88.0,2.4018,48.85982,3.616356214247968
2875,weekday,171.03178301798863,85.51589150899432,Entire home/apt,1,2.0,False,10.0,100.0,2.40021,48.87271,3.9164962454906056
2876,weekday,312.7038866623171,156.35194333115854,Entire home/apt,1,4.0,True,10.0,99.0,2.38714,48.87622,3.337084049249812
2877,weekday,122.09898406188834,61.04949203094417,Private room,1,3.0,False,8.0,86.0,2.39135,48.88067,3.898031724255572
2878,weekday,117.20570416627832,58.60285208313916,Private room,1,2.0,True,10.0,98.0,2.38537,48.879,3.455941547806186
2879,weekday,212.04212880976792,106.02106440488396,Entire home/apt,2,4.0,False,9.0,91.0,2.39102,48.86685,3.0311112273471084
2880,weekday,181.9834094510206,90.9917047255103,Entire home/apt,1,2.0,False,9.0,98.0,2.40613,48.86693,4.081521305984423
2881,weekday,293.130767079877,146.5653835399385,Entire home/apt,1,3.0,False,10.0,99.0,2.39047,48.85683,2.767378508907579
2882,weekday,183.1484760928325,91.57423804641626,Entire home/apt,0,2.0,False,10.0,100.0,2.40526,48.87778,4.515926579195671
2883,weekday,291.9657004380651,145.98285021903254,Entire home/apt,0,2.0,False,9.0,91.0,2.39933,48.85287,3.4419138585194307
2884,weekday,151.45866343554852,75.72933171777426,Entire home/apt,1,2.0,False,6.0,71.0,2.3849400000000003,48.86875,2.7221222643272505
2885,weekday,146.5653835399385,73.28269176996925,Private room,1,2.0,False,9.0,77.0,2.3918,48.87064,3.2637754450619783
2886,weekday,131.8855438531084,65.9427719265542,Private room,1,2.0,False,9.0,95.0,2.38835,48.87906,3.6153123257545534
2887,weekday,120.93391742007644,60.46695871003822,Private room,1,6.0,False,9.0,89.0,2.38476,48.874390000000005,3.0722520261902417
2888,weekday,241.16879485506573,120.58439742753286,Entire home/apt,1,4.0,False,9.0,91.0,2.39816,48.86716,3.5330067871418844
2889,weekday,289.8685804828036,144.9342902414018,Entire home/apt,1,2.0,True,10.0,97.0,2.38102,48.87599,2.99368188203457
2890,weekday,169.63370304781435,84.81685152390718,Private room,1,6.0,False,9.0,95.0,2.3834,48.87442,2.998893606755712
2891,weekday,120.93391742007644,60.46695871003822,Private room,1,6.0,False,9.0,75.0,2.3848700000000003,48.8746,3.0934682007915377
2892,weekday,138.87594370397989,69.43797185198994,Private room,1,2.0,False,8.0,87.0,2.3943,48.87558,3.7088127196146026
2893,weekday,176.15807624196106,88.07903812098053,Entire home/apt,1,2.0,False,10.0,93.0,2.36692,48.88467,3.2924880407020325
2894,weekday,236.97455494454283,118.48727747227142,Entire home/apt,1,4.0,False,10.0,100.0,2.40743,48.85071,4.064063887294515
2895,weekday,339.73343275235345,169.86671637617673,Entire home/apt,1,4.0,False,9.0,93.0,2.39816,48.87454,3.884036399063382
2896,weekday,120.93391742007644,60.46695871003822,Private room,1,6.0,False,9.0,92.0,2.38483,48.874970000000005,3.118053205319733
2897,weekday,3037.0957218752915,1518.5478609376457,Entire home/apt,1,3.0,False,10.0,100.0,2.39532,48.86592,3.291286845838437
2898,weekday,156.35194333115854,78.17597166557927,Entire home/apt,1,2.0,False,8.0,100.0,2.3986,48.86693,3.555086011661801
2899,weekday,272.1595675272626,136.0797837636313,Entire home/apt,1,2.0,True,10.0,99.0,2.38577,48.87541,3.202185809809689
2900,weekday,235.34346164600612,117.67173082300306,Entire home/apt,1,2.0,True,10.0,98.0,2.39112,48.86696,3.0425320633738555
2901,weekday,154.02181004753473,77.01090502376736,Entire home/apt,1,3.0,False,9.0,90.0,2.40038,48.86252,3.556087834013893
