,type_of_day,cost_2pax_2night,cost_2pax_1night,room_type,bedrooms,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,longitude,latitude,distance_km
1140,weekend,418.2589244104763,209.12946220523816,Entire home/apt,0,2.0,False,9.0,90.0,2.30053,48.8766,4.430005376766537
1141,weekend,391.6954049771647,195.84770248858234,Entire home/apt,1,3.0,False,8.0,83.0,2.28331,48.87325,5.41984218384367
1142,weekend,403.11305806692144,201.55652903346072,Entire home/apt,1,4.0,False,7.0,80.0,2.30756,48.85276,3.341654642037404
1143,weekend,324.5875664087986,162.2937832043993,Private room,1,4.0,True,8.0,94.0,2.30185,48.85825,3.7381070172479793
1144,weekend,305.946500139808,152.973250069904,Entire home/apt,0,2.0,False,8.0,85.0,2.29454,48.87579,4.773888337830968
1145,weekend,649.1751328175972,324.5875664087986,Entire home/apt,1,4.0,False,9.0,91.0,2.33346,48.8523,1.492189399455882
1146,weekend,403.34607139528384,201.67303569764192,Entire home/apt,0,4.0,False,8.0,76.0,2.28952,48.86925,4.846959455124204
1147,weekend,253.7515145866344,126.8757572933172,Entire home/apt,1,2.0,False,10.0,100.0,2.31684,48.857490000000006,2.6358499908374475
1148,weekend,1356.1375710690652,678.0687855345326,Entire home/apt,2,4.0,False,10.0,100.0,2.3342400000000003,48.85111,1.4869456936405343
1149,weekend,391.6954049771647,195.84770248858234,Private room,1,2.0,False,8.0,90.0,2.3046,48.85663,3.531747058920048
1150,weekend,776.6334234318203,388.3167117159102,Entire home/apt,1,4.0,True,10.0,96.0,2.28913,48.87345,5.029106536183593
1151,weekend,701.1371050424084,350.5685525212042,Entire home/apt,2,4.0,False,10.0,100.0,2.32941,48.84211,2.348193838699208
1152,weekend,478.6093764563333,239.30468822816664,Entire home/apt,1,4.0,False,10.0,100.0,2.32873,48.85158,1.84694207437946
1153,weekend,480.9395097399572,240.4697548699786,Entire home/apt,1,4.0,False,10.0,90.0,2.30194,48.84958,3.8071935634303258
1154,weekend,317.5971665579271,158.79858327896355,Entire home/apt,0,3.0,False,8.0,80.0,2.2982,48.87985,4.764650643064656
1155,weekend,631.6991331904185,315.84956659520924,Entire home/apt,1,6.0,False,9.0,70.0,2.3056400000000004,48.87057,3.789489558362967
1156,weekend,254.91658122844623,127.45829061422312,Private room,1,2.0,False,10.0,96.0,2.326,48.841,2.6163284082726643
1157,weekend,420.8220710224625,210.41103551123126,Entire home/apt,0,3.0,False,7.0,74.0,2.30211,48.85601,3.714938148606699
1158,weekend,289.6355671544412,144.8177835772206,Entire home/apt,0,2.0,True,9.0,95.0,2.31138,48.84193,3.443538453882752
1159,weekend,324.35455308043623,162.17727654021812,Entire home/apt,0,2.0,False,10.0,93.0,2.29625,48.86971,4.39375067649257
1160,weekend,4068.645726535558,2034.322863267779,Entire home/apt,3,6.0,False,9.0,100.0,2.30303,48.86956,3.922112790408478
1161,weekend,239.77071488489145,119.88535744244572,Entire home/apt,1,4.0,False,9.0,86.0,2.29496,48.84572,4.407511688835949
1162,weekend,289.6355671544412,144.8177835772206,Entire home/apt,1,4.0,False,7.0,80.0,2.29995,48.87262,4.263674800952869
1163,weekend,329.9468729611334,164.9734364805667,Private room,1,2.0,True,10.0,100.0,2.32313,48.84619,2.459945285829039
1164,weekend,651.2722527728587,325.63612638642934,Entire home/apt,1,3.0,False,9.0,97.0,2.3040000000000003,48.868,3.7945418219243146
1165,weekend,257.7127411687949,128.85637058439744,Entire home/apt,0,2.0,False,9.0,86.0,2.29555,48.85356,4.209025945830457
1166,weekend,237.2075682729052,118.6037841364526,Entire home/apt,0,3.0,False,9.0,92.0,2.28668,48.88106,5.557761084613789
1167,weekend,241.63482151179048,120.81741075589524,Private room,1,2.0,False,10.0,100.0,2.29678,48.88549,5.213716111855448
1168,weekend,319.69428651318856,159.84714325659428,Entire home/apt,1,2.0,False,10.0,100.0,2.29671,48.88481,5.171529007118426
1169,weekend,287.3054338708174,143.6527169354087,Entire home/apt,0,2.0,False,9.0,84.0,2.29657,48.86802,4.312568424925898
1170,weekend,260.0428744524187,130.02143722620934,Entire home/apt,0,2.0,False,10.0,100.0,2.32143,48.84453,2.658714728046536
1171,weekend,399.6178581414857,199.80892907074286,Private room,1,2.0,False,10.0,100.0,2.30677,48.85746,3.3740143038992545
1172,weekend,319.4612731848261,159.73063659241305,Private room,1,2.0,False,10.0,100.0,2.30697,48.85906,3.3692598390909128
1173,weekend,417.0938577686644,208.5469288843322,Private room,1,2.0,False,10.0,100.0,2.33334,48.84118,2.225524168811723
1174,weekend,403.34607139528384,201.67303569764192,Entire home/apt,1,4.0,False,9.0,93.0,2.289,48.878,5.247249507741082
1175,weekend,323.1894864386243,161.59474321931214,Entire home/apt,0,2.0,False,9.0,94.0,2.32851,48.842490000000005,2.3686392090359893
1176,weekend,261.440954422593,130.7204772112965,Private room,1,2.0,False,10.0,97.0,2.30252,48.84107,4.067722704073147
1177,weekend,311.5388200205052,155.7694100102526,Private room,1,2.0,False,10.0,100.0,2.3033,48.842490000000005,3.950758432676548
1178,weekend,382.3748718426694,191.1874359213347,Private room,1,2.0,True,10.0,90.0,2.30652,48.84251,3.734080773730511
1179,weekend,241.4018081834281,120.70090409171405,Entire home/apt,1,2.0,False,10.0,100.0,2.29743,48.84948,4.133776246506961
1180,weekend,294.2958337216889,147.14791686084445,Entire home/apt,1,2.0,False,10.0,100.0,2.30596,48.85578,3.43312887655496
1181,weekend,289.8685804828036,144.9342902414018,Entire home/apt,0,2.0,False,9.0,90.0,2.28519,48.87481,5.35367475768266
1182,weekend,210.4110355112313,105.20551775561565,Entire home/apt,1,2.0,False,7.0,76.0,2.2926,48.87785,5.005541405182787
1183,weekend,623.5436666977351,311.7718333488676,Entire home/apt,0,4.0,False,9.0,100.0,2.3036,48.87184,3.984416192181278
1184,weekend,277.9849007363221,138.99245036816106,Entire home/apt,0,2.0,False,10.0,100.0,2.33502,48.85302,1.35880404967055
1185,weekend,203.42063566035975,101.71031783017987,Private room,1,2.0,False,10.0,92.0,2.28668,48.87673,5.338644476336227
1186,weekend,233.4793550191071,116.73967750955354,Private room,1,2.0,False,9.0,100.0,2.28675,48.8782,5.404631977399262
1187,weekend,241.86783484015285,120.93391742007643,Entire home/apt,1,2.0,False,10.0,100.0,2.30296,48.84593,3.839082288143964
1188,weekend,254.21754124335916,127.10877062167958,Entire home/apt,1,2.0,False,10.0,93.0,2.30474,48.84674,3.6873743854274874
1189,weekend,259.1108211389692,129.5554105694846,Entire home/apt,0,2.0,False,10.0,87.0,2.32465,48.84272,2.5726057293480302
1190,weekend,504.007829247833,252.0039146239165,Entire home/apt,1,4.0,False,8.0,80.0,2.29369,48.87979,5.042116257771211
1191,weekend,504.007829247833,252.0039146239165,Entire home/apt,1,4.0,False,10.0,90.0,2.29438,48.87776,4.886058875003102
1192,weekend,1182.309628110728,591.154814055364,Entire home/apt,2,4.0,False,10.0,94.0,2.30463,48.87341,3.994919918320402
1193,weekend,629.1359865784323,314.56799328921613,Entire home/apt,0,2.0,False,9.0,100.0,2.32987,48.8526,1.7351243796479388
1194,weekend,764.9827570137012,382.4913785068506,Entire home/apt,2,5.0,False,9.0,100.0,2.30187,48.87013,4.024610898492358
1195,weekend,324.35455308043623,162.17727654021812,Entire home/apt,0,2.0,True,10.0,100.0,2.3008,48.84713,3.952639626607471
1196,weekend,585.0964675179421,292.54823375897104,Entire home/apt,1,4.0,False,10.0,100.0,2.29836,48.85025,4.0510724376630165
1197,weekend,417.5598844253892,208.7799422126946,Private room,1,3.0,False,10.0,100.0,2.29295,48.87808,4.995108247184584
1198,weekend,195.4981824960388,97.7490912480194,Entire home/apt,0,2.0,False,10.0,80.0,2.30462,48.85604,3.530793895538682
1199,weekend,667.5831857582253,333.79159287911267,Entire home/apt,2,4.0,False,10.0,97.0,2.32787,48.85326,1.8615046391243857
1200,weekend,484.2016963370305,242.10084816851526,Entire home/apt,2,4.0,False,10.0,100.0,2.30504,48.83987,3.961763202402174
1201,weekend,417.0938577686644,208.5469288843322,Entire home/apt,0,2.0,False,7.0,90.0,2.2973,48.87491,4.549121890061446
1202,weekend,574.6108677416348,287.3054338708174,Entire home/apt,0,5.0,False,10.0,100.0,2.33484,48.85256,1.387007844186917
1203,weekend,405.67620467890765,202.83810233945383,Entire home/apt,1,4.0,False,10.0,93.0,2.30597,48.84139,3.824097623804664
1204,weekend,478.8423897846957,239.42119489234784,Entire home/apt,2,6.0,False,9.0,90.0,2.3003400000000003,48.84946,3.924856790296151
1205,weekend,200.15844906328644,100.07922453164322,Entire home/apt,0,2.0,False,10.0,69.0,2.28683,48.87326,5.178398819912495
1206,weekend,230.21716842203372,115.10858421101686,Entire home/apt,0,2.0,False,10.0,97.0,2.30121,48.87749,4.43799456511703
1207,weekend,277.9849007363221,138.99245036816106,Entire home/apt,0,2.0,False,8.0,69.0,2.33901,48.84843,1.354111906810203
1208,weekend,399.6178581414857,199.80892907074286,Entire home/apt,1,4.0,False,8.0,84.0,2.30368,48.85923,3.61129238401081
1209,weekend,234.17839500419424,117.08919750209712,Entire home/apt,0,2.0,False,10.0,90.0,2.28221,48.867340000000006,5.310442345870923
1210,weekend,194.3331158542269,97.16655792711344,Entire home/apt,0,2.0,False,10.0,93.0,2.30895,48.88264,4.326298104321282
1211,weekend,265.63519433311586,132.81759716655793,Private room,1,2.0,False,10.0,98.0,2.292,48.88,5.160701290648513
1212,weekend,301.2862335725604,150.6431167862802,Entire home/apt,1,2.0,False,8.0,87.0,2.29531,48.87546,4.706987908134837
1213,weekend,579.5041476372448,289.7520738186224,Entire home/apt,2,5.0,False,10.0,100.0,2.33088,48.84943,1.7895663008900966
1214,weekend,280.3150340199459,140.15751700997296,Entire home/apt,0,2.0,False,7.0,70.0,2.29469,48.88133,5.070055469291347
1215,weekend,264.7031410196664,132.3515705098332,Entire home/apt,1,2.0,False,10.0,100.0,2.28713,48.87715,5.328585992470551
1216,weekend,523.5809488302731,261.79047441513654,Private room,1,3.0,True,10.0,90.0,2.3286,48.84427,2.237579362123606
1217,weekend,317.13113990120235,158.56556995060117,Entire home/apt,1,2.0,False,10.0,100.0,2.33367,48.84122,2.2066597022986363
1218,weekend,364.8988722154907,182.44943610774536,Entire home/apt,1,2.0,False,10.0,100.0,2.2811,48.87315,5.568735029907038
1219,weekend,510.0661757852549,255.03308789262746,Entire home/apt,1,4.0,False,10.0,100.0,2.298,48.846,4.184602311451233
1220,weekend,255.38260788517104,127.69130394258552,Entire home/apt,0,2.0,False,10.0,65.0,2.31883,48.84469,2.8168211857760763
1221,weekend,279.61599403485883,139.80799701742941,Private room,1,2.0,False,6.0,60.0,2.33486,48.83946,2.310525284148074
1222,weekend,660.8257992357163,330.41289961785816,Entire home/apt,2,6.0,False,9.0,87.0,2.31783,48.846140000000005,2.8115860889078927
1223,weekend,238.8386615714419,119.41933078572094,Entire home/apt,0,2.0,False,8.0,85.0,2.30605,48.8448,3.6670295872103553
1224,weekend,281.4801006617579,140.74005033087894,Private room,1,4.0,False,10.0,100.0,2.31343,48.83809,3.5411347025465685
1225,weekend,498.4155093671358,249.2077546835679,Private room,1,3.0,True,10.0,100.0,2.31075,48.85301,3.105986657693517
1226,weekend,236.0425016310933,118.02125081554665,Entire home/apt,1,2.0,False,7.0,87.0,2.30983,48.85727,3.1490550678576525
1227,weekend,397.52073818622426,198.76036909311213,Entire home/apt,1,4.0,False,10.0,100.0,2.28535,48.87388,5.304453560038602
1228,weekend,267.7323142883773,133.86615714418866,Entire home/apt,1,5.0,False,8.0,90.0,2.29341,48.84528,4.530332860688676
1229,weekend,627.9709199366204,313.9854599683102,Entire home/apt,1,6.0,False,9.0,80.0,2.29865,48.84823,4.075327343157741
1230,weekend,207.84788889924505,103.92394444962252,Entire home/apt,0,2.0,False,7.0,73.0,2.29579,48.88503,5.240026999532209
1231,weekend,417.0938577686644,208.5469288843322,Entire home/apt,0,2.0,False,10.0,100.0,2.30621,48.85529,3.4166453706037623
1232,weekend,370.7242054245503,185.36210271227515,Entire home/apt,0,2.0,False,10.0,100.0,2.33238,48.84,2.3715822852543296
1233,weekend,349.98601920029824,174.99300960014912,Entire home/apt,1,4.0,False,10.0,100.0,2.28628,48.881890000000006,5.628886645788039
1234,weekend,374.219405349986,187.109702674993,Entire home/apt,1,4.0,False,10.0,70.0,2.29568,48.84564,4.359229544525875
1235,weekend,448.550657097586,224.275328548793,Entire home/apt,1,4.0,False,6.0,80.0,2.28717,48.87718,5.327344631790766
1236,weekend,316.19908658775284,158.09954329387642,Entire home/apt,1,2.0,False,10.0,100.0,2.30074,48.84417,4.056638194667419
1237,weekend,359.0735390064312,179.5367695032156,Entire home/apt,1,3.0,False,8.0,92.0,2.2989,48.85224,3.979230465918999
1238,weekend,336.00521949855533,168.00260974927767,Entire home/apt,1,3.0,False,10.0,97.0,2.31753,48.84712,2.7888171236662878
1239,weekend,278.2179140646845,139.10895703234226,Entire home/apt,1,2.0,False,10.0,100.0,2.31338,48.84155,3.335869217430665
1240,weekend,301.2862335725604,150.6431167862802,Entire home/apt,1,3.0,False,9.0,93.0,2.32978,48.85356,1.7175410636862154
1241,weekend,492.3571628297139,246.17858141485695,Entire home/apt,1,2.0,False,10.0,100.0,2.32274,48.85048,2.302878334888029
1242,weekend,188.5077826451673,94.25389132258366,Entire home/apt,0,3.0,False,6.0,60.0,2.28467,48.88105,5.686199138212238
1243,weekend,985.1803523161524,492.5901761580762,Entire home/apt,2,5.0,False,9.0,90.0,2.30592,48.87261,3.869818920955887
1244,weekend,370.7242054245503,185.36210271227515,Entire home/apt,0,2.0,False,10.0,100.0,2.30453,48.866240000000005,3.696410965119617
1245,weekend,336.00521949855533,168.00260974927767,Entire home/apt,1,4.0,False,10.0,100.0,2.32114,48.84487,2.658456564567421
1246,weekend,957.2187529126668,478.6093764563334,Entire home/apt,2,4.0,False,10.0,100.0,2.3062,48.85894,3.4244778520304338
1247,weekend,281.4801006617579,140.74005033087894,Entire home/apt,1,3.0,False,10.0,100.0,2.306,48.856,3.429653737407712
1248,weekend,920.1696337030478,460.0848168515239,Entire home/apt,2,4.0,True,10.0,93.0,2.29138,48.87092,4.775322476852774
1249,weekend,209.01295554105693,104.50647777052846,Entire home/apt,0,2.0,False,2.0,40.0,2.29999,48.84806,3.984126258053203
1250,weekend,312.7038866623171,156.35194333115854,Entire home/apt,1,2.0,False,10.0,86.0,2.293,48.878,4.987659706412818
1251,weekend,637.5244663994781,318.76223319973906,Entire home/apt,2,6.0,False,10.0,100.0,2.30036,48.85191,3.877677455250783
1252,weekend,370.7242054245503,185.36210271227515,Entire home/apt,1,2.0,False,10.0,100.0,2.30327,48.87812,4.34819425135448
1253,weekend,308.04362009506946,154.02181004753473,Entire home/apt,1,2.0,False,10.0,90.0,2.30635,48.84339,3.705632481544445
1254,weekend,254.6835679000839,127.34178395004194,Entire home/apt,0,2.0,False,8.0,80.0,2.29984,48.8787,4.59443726616755
1255,weekend,362.10271227514215,181.05135613757108,Entire home/apt,0,2.0,False,8.0,75.0,2.29707,48.87148,4.407208648098338
1256,weekend,500.7456426507596,250.3728213253798,Entire home/apt,2,6.0,False,8.0,84.0,2.29621,48.87736,4.747144981372099
1257,weekend,550.3774815919471,275.18874079597356,Entire home/apt,1,2.0,True,9.0,95.0,2.30848,48.85524,3.2505330618817667
1258,weekend,271.22751421381304,135.61375710690652,Entire home/apt,2,3.0,False,9.0,86.0,2.28495,48.87911,5.567919497608122
1259,weekend,338.1023394538168,169.0511697269084,Private room,1,2.0,False,9.0,88.0,2.29325,48.87104,4.650856392651762
1260,weekend,572.280734458011,286.1403672290055,Entire home/apt,1,6.0,False,8.0,83.0,2.2970200000000003,48.87164,4.41731981804142
1261,weekend,799.7017429396961,399.8508714698481,Entire home/apt,1,2.0,True,10.0,97.0,2.3218400000000003,48.84878,2.426908084637675
1262,weekend,495.8523627551496,247.9261813775748,Entire home/apt,2,5.0,False,10.0,94.0,2.33759,48.85282,1.1872723096815787
1263,weekend,263.5380743778544,131.7690371889272,Entire home/apt,1,4.0,True,9.0,87.0,2.33177,48.84053,2.3551359056017307
1264,weekend,392.62745829061424,196.31372914530712,Entire home/apt,1,4.0,False,8.0,90.0,2.28126,48.87307,5.554725651909139
1265,weekend,394.02553826078855,197.01276913039428,Entire home/apt,2,3.0,False,10.0,99.0,2.33106,48.84423,2.100506429465543
1266,weekend,446.4535371423245,223.22676857116224,Entire home/apt,1,4.0,False,9.0,89.0,2.29381,48.87653,4.858830503941775
1267,weekend,382.3748718426694,191.1874359213347,Entire home/apt,0,4.0,False,10.0,94.0,2.33924,48.8514,1.145236522331428
1268,weekend,288.4705005126293,144.23525025631466,Entire home/apt,0,3.0,True,9.0,93.0,2.30713,48.87389,3.860236235978483
1269,weekend,266.5672476465654,133.2836238232827,Entire home/apt,1,2.0,False,10.0,97.0,2.32188,48.85358,2.288461209288701
1270,weekend,235.11044831764377,117.55522415882189,Private room,1,2.0,True,10.0,99.0,2.32955,48.839490000000005,2.549527406114537
1271,weekend,223.69279522788705,111.84639761394352,Entire home/apt,0,2.0,False,9.0,89.0,2.2941,48.8494,4.3754438067248245
1272,weekend,805.5270761487558,402.7635380743779,Entire home/apt,1,3.0,False,9.0,87.0,2.3332,48.85119,1.5534713655256698
1273,weekend,1212.368347469475,606.1841737347376,Entire home/apt,1,2.0,False,9.0,93.0,2.30883,48.87028,3.563550446918007
1274,weekend,455.3080436200951,227.65402181004754,Entire home/apt,1,3.0,False,9.0,92.0,2.30897,48.87738,3.957373989576682
1275,weekend,382.3748718426694,191.1874359213347,Entire home/apt,1,2.0,False,10.0,94.0,2.33036,48.84488,2.094067360672259
1276,weekend,514.7264423525025,257.3632211762513,Entire home/apt,2,6.0,False,9.0,89.0,2.34343,48.86113,0.8510358058567697
1277,weekend,521.4838288750117,260.74191443750584,Entire home/apt,0,2.0,True,10.0,99.0,2.32326,48.84924,2.311363180588187
1278,weekend,307.1115667816199,153.55578339080995,Entire home/apt,0,2.0,True,10.0,96.0,2.31775,48.85774,2.570416185666202
1279,weekend,695.3117718333489,347.65588591667444,Entire home/apt,1,2.0,True,10.0,99.0,2.30393,48.87618,4.191842511893936
1280,weekend,234.64442166091905,117.32221083045953,Entire home/apt,0,2.0,True,10.0,96.0,2.29379,48.84703,4.453182999137512
1281,weekend,354.6462857675459,177.32314288377296,Private room,1,2.0,True,10.0,99.0,2.29967,48.88063,4.723039955476277
1282,weekend,213.90623543666695,106.95311771833347,Entire home/apt,1,2.0,False,8.0,86.0,2.30308,48.85836,3.648643673328191
1283,weekend,472.78404324727376,236.39202162363688,Entire home/apt,1,4.0,False,9.0,83.0,2.32327,48.84039,2.8125948973463823
1284,weekend,548.9794016217728,274.4897008108864,Entire home/apt,1,6.0,False,8.0,76.0,2.29858,48.87148,4.304814080424414
1285,weekend,579.5041476372448,289.7520738186224,Entire home/apt,1,4.0,True,8.0,92.0,2.30285,48.86996,3.9509070917431153
1286,weekend,672.2434523254731,336.12172616273654,Entire home/apt,2,4.0,True,10.0,99.0,2.31355,48.87802,3.735089638192703
1287,weekend,231.61524839220803,115.80762419610402,Entire home/apt,0,2.0,False,8.0,85.0,2.29311,48.872440000000005,4.716441480277931
1288,weekend,227.1879951533228,113.5939975766614,Entire home/apt,0,2.0,False,9.0,91.0,2.303,48.879,4.419175208856694
1289,weekend,799.4687296113337,399.73436480566687,Entire home/apt,2,6.0,False,9.0,93.0,2.30752,48.86003,3.3397034318425107
1290,weekend,218.79951533227705,109.39975766613853,Entire home/apt,0,2.0,True,10.0,91.0,2.29305,48.8857,5.445491150363983
